_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,review_en
2904680754,FALSE,finalized,3,12/25/2020 10:34:49,helpful,0.6562,,195299,“ممتاز”. كل مافى الفندق اعجبنى وتعامل الاستقبال ممتاز الموظف عمرو مرة خلوق. لا شئ,"""Excellent"". Everything in the hotel and I like that deal is excellent reception time employee Amr Khellouk. nothing"
2904680755,FALSE,finalized,3,12/25/2020 10:34:49,not_helpful,0.3438,,77644,استثنائي. أوجه شكر واحترام وتقدير آلى موظفه الاستقبال الوحيدة العربية التي كانت في الاستقبال والمغادرة على حسن خدماتها وتعاونها.,Exceptional. Aspects of thanks and respect and appreciation to the employee Arab reception was only at the reception and departure on good services and cooperation.
2904680756,FALSE,finalized,3,12/25/2020 13:18:03,helpful,1,,41044,“فندق هادي الى حدماف وفاخر ونظيف”. حسن التعمل والخدمه الجيده والهدوء. عدم وجود واي فاي في الغرف وبعد الفندف عن الاسواق ووجود شارع مكتض بالسيارات بينه والحرم,"""Hadi to Hdmav and luxurious and clean hotel."" Hassan does not work for the good service and quiet. The lack of Wi-Fi in the rooms and after Alphendv from the markets and the presence of Moktd street cars between him and the Haram"
2904680757,FALSE,finalized,3,12/25/2020 13:18:03,helpful,1,,26254,“مميز جدا”. المكان مميز جدا من أميز الفنادق في مدينة الرياض كمكان وخدمات محيطة ريق وهادي ..الفطور كان مميز ومتنوع ومكان الفطور وإطلالته جميلة ...,"""Very special"". Very special place of Ames hotels in the city of Riyadh as a place surrounding the services and saliva Hadi ..alaftor was distinctive and varied breakfast and a place and a beautiful panoramic view ..."
2904680758,FALSE,finalized,3,12/25/2020 13:18:03,helpful,0.6632,,18104,“اقامة ممتعة ورائعة”. الهدوء والراحة والتنظيم.,"""Enjoyable stay and wonderful."" Calm, comfort and organization."
2904680759,FALSE,finalized,3,12/25/2020 13:18:03,somewhat_helpful,0.3368,,177274,“رحلتي للعمره”. كل شي. التسرع بخصم المبلغ دون ابلاغي رغم اني اكدت عليهم عن طريق الموقع بعدم الخصم,"""My trip to the old."" everything. Haste to deduct the amount without inform me although I assured them through the site not to discount"
2904680760,FALSE,finalized,3,12/25/2020 13:18:35,helpful,1,,200065,“شقق فندقية رائعة”. قرب الفندق من مول الامارات - نظافة المكان وبشاشة الموظفين وسهولة ومرونة في التعامل..- الاضاءات والنظافة الدائمة - وجبات الفطور والمكان جداً جميل...,"""Fantastic apartments"". The hotel near the Mall of the Emirates - cleanliness of the place and screen staff and the ease and flexibility in dealing ..- permanent illuminations and cleanliness - meals breakfast very lovely place ..."
2904680761,FALSE,finalized,3,12/25/2020 13:18:35,helpful,0.6632,,116090,“ممتاز”. القرب من الحرم ،،النظافة ،،،الخدمة. استلام الغرفة الساعة 5 عصرا,"""Excellent"". Proximity to campus ,, ,,, cleaning service. The room is received at 5 pm"
2904680762,FALSE,finalized,3,12/25/2020 13:18:35,helpful,0.6632,,87536,“ممتاز الموقع والخدمه والباركنات جميل الموظفين متعاونين”. . ﻻ شي,"""Excellent location, service and lovely staff Alparkinat helpful."" . Nothing"
2904680763,FALSE,finalized,3,12/25/2020 13:18:35,helpful,1,,135282,جيد. ١) الاستقبال٢) مواقف السيارات٣) حجم الغرفة معقولة٤) نظافة الغرفة٥) وجود مصلى كبير للرجال والنساء. ١) عدم وجود مصحف داخل الغرفة٢) المطعم لم يكن بالمستوى المتوقع ( الأصناف )٣) عدم وجود نت ( لا سلكي ) داخل الغرف ، مع العلم أنه عند الحجز يوجد لديهم واي فاي للغرف ٤) خدمات المني بار لم تكن موجودة داخل الغرفة,"good. 1) Reception 2) Parking 3) reasonable room size 4) Cleanliness 5) and a large chapel for men and women. 1) The absence of the Koran inside the room 2) The restaurant was not expected level (items) 3) Lack of Net (wireless) inside the rooms, knowing that when booking there have Wi-Fi room 4) Services Semen bar were not present inside the room"
2904680764,FALSE,finalized,3,12/25/2020 16:46:40,somewhat_helpful,0.6667,,152334,“موقع فاشل لم يكن كما مستوى موقع بوكينك”. . بوفيه الإفطار والشيف الهندي حاول الإتصال على غرفتي وعذره يريد الصعود لغرفة كي يودعني قبل سفري وقح,"""Failed site was not as site level Buquenk."" . Indian buffet breakfast and the chef tried to call my room and wants to climb the excuse to room Aodni before my shameless"
2904680765,FALSE,finalized,3,12/25/2020 16:46:40,helpful,0.6667,,183102,مرضي. Very fast service. Old furniture..no grocery nearby لايوجد شفاط في الحمام,Patients. Very fast service. Old furniture..no grocery nearby does not have a hood in the bathroom
2904680766,FALSE,finalized,3,12/25/2020 16:46:40,helpful,0.6667,,212863,رائع. الواي فاي. صغر حجم الغرف ومدخل المواقف ضيق,Gorgeous. Wi-Fi. Small size of the rooms and the entrance to the narrow positions
2904680767,FALSE,finalized,3,12/25/2020 16:46:40,somewhat_helpful,0.6667,,47188,ممتاز. القرب من الحرم،النظافة ،الأثاث. أسعار المغسلة,"Excellent. Proximity to campus, cleanliness, furniture. Sink prices"
2904680768,FALSE,finalized,3,12/25/2020 16:47:42,helpful,1,,40768,“نصيحه بعيد ومزدحم وغير نظيف والمواقف ب١٢٠ريال لليوم”. اللي اعجبني انو خسرت فلوسي ع الفاضي فندق سيئ. المواقف ب١٢٠ريال لليوم والاستقبال والحجز والنظافه انسى احد يعطيك وجه سيئ التعامل وتفشلت من الضيوف اللي معي الكنترول ملخبط عندهم والفطور بالقوه حصلت مكان الصراحه مايستاهل اللي يبي فندق قريب داخل ساحة الحرم صفوة دار الايمان + حياة رجنسي +دار التوحيد+,"""Tip remote crowded and clean and attitudes to SR 120 for the day."" Who liked Llano lost my money p bad peacock hotel. Attitudes to SR 120 for the day and the reception and booking hygiene Forget one gives you the face of a bad deal and Tvhlt guests who with me Alkntrul Messy have the breakfast of speculation got a place frankness Deserve Elly Webby Hotel is close to inside the Temple elite Dar Faith + life regency + Dar Al Tawhid +"
2904680769,FALSE,finalized,3,12/25/2020 16:47:42,helpful,0.6667,,31849,“فندق جميل ببوابة سيئة”. البهو والخدمات فيه شيء مفخرة. غلاءأسعار المطعم والثلاجات داخل الغرف مبالغ فيه صراحةً,"""Nice hotel bad gate."" The lobby and services in which the pride thing. Glaeosar restaurant and in-room refrigerators explicitly exaggerated"
2904680770,FALSE,finalized,3,12/25/2020 16:47:42,somewhat_helpful,0.6667,,95863,“خوش فندق”. كل شي بالفندق حلو وزين للعوائل. لا يوجد حمام سباحه ولا سبا,"""Khosh hotel."" Everything the hotel is sweet and Zain families. There is a swimming pool and spa"
2904680771,FALSE,finalized,3,12/25/2020 16:47:42,somewhat_helpful,0.6667,,213131,“يستحق 7.5”. ان الموقع ممتاز في وسط السوق وجميع الخدمات بقربك. لا يوجد,"""Worth 7.5"". The excellent location in the center of the market and all services near you. There is no"
2904680772,FALSE,finalized,3,12/25/2020 16:49:11,somewhat_helpful,0.6667,,77507,جيد جداً. قريب جدا من محطة المترو و الخدمات العامه. الاكل مقبول و السرير غير مريح,very good. Very close to the metro station and public services. Eating is acceptable and the bed is uncomfortable
2904680773,FALSE,finalized,3,12/25/2020 16:49:11,somewhat_helpful,0.6667,,180015,“تقيم اسوى فندق في دبي شفته”. لايوجد شي ممتاز. التكيف سياء الخدمه تعبانه جدا لا انصح احد يروح له,"""Staying Easyway Hotel in Dubai his lip."" Does Shi excellent. Adjustment Sia service Tabanh too I would not advise him one calls them"
2904680774,FALSE,finalized,3,12/25/2020 16:49:11,helpful,0.6667,,110109,“مكان محترم .. و استقبال جداً رائع اخص بالذكر اليوسفين .. يوسف و يوسف القرشي”. قريب جداً من الحرم .. نظافه .. البرج يوجد فيه محال تجاريه و مطاعم تعمل ع مدار الساعه. خدمة الواي فاي .. ضعيفه نسبياً,"""Decent place .. very wonderful reception single out Alyousefan .. Yousef and Yousef al-Qurashi."" Very close to the campus .. .. Cleaner tower where there is commercial shops and restaurants operate around the clock p. Wi-Fi is relatively weak .."
2904680775,FALSE,finalized,3,12/25/2020 16:49:11,not_helpful,0.6667,,141449,استثنائي. كل شي. ولا شي,Exceptional. everything. nothing
2904680776,FALSE,finalized,3,12/25/2020 16:50:52,not_helpful,0.6667,,75844,“راااحة”. طبيعة الفندق.,"""Raaahh"". The nature of the hotel."
2904680777,FALSE,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,89343,“جيد”. النظافة. يوجد بطئ في استلام و تسليم السيارة بالاضافة الى وقت الدخول لاستلام الغرفة بسبب التنسيقموقع الفندق غير جيد,"""good"". Cleanliness. There is slow in the receipt and delivery of the vehicle in addition to the time of entry to receive the room because the hotel is good Altenseeqmouka"
2904680778,FALSE,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,204166,استثنائي. الهدوء في الفندق.,Exceptional. Quiet in the hotel.
2904680779,FALSE,finalized,3,12/25/2020 16:50:52,helpful,0.6667,,29560,ممتاز. ممتاز. تاخر الخدمات مثل اللاندري وايصال الامتعه للغرفه,Excellent. Excellent. Delayed services such as Allandera and delivery of luggage room
2904680780,FALSE,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,47550,“اقامة سيئة”. المكان غالي جدا دون الاستفادة من حوض السباحة وهو سبب الحجز في هذا الفندق. حوض السباحة لم يتم استخدامه نهائيا بسبب برودة الماء بالرغم من وجود تدفئة في الحوض ولكن لاتعمل وتم طلب الفنيين المختصين بالحوض عدة مرات ويعلمونني بان الماء سيدفى ولكن دون جدوى,"""Bad set up."" The place is very expensive without the benefit of the swimming pool which is the reason for booking in this hotel. The swimming pool is not used completely due to the cold water despite the presence of heating in the tub but was not working technicians asked several times and dock teach me that the water Sidvy but to no avail"
2904680781,FALSE,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,145776,“للاقامه مرة اخري”. الغرفه بشكل عام نظيفه ومرتبه. الغرف غير عازله للصوت ..كان هناك ازعاج...ويجب ان يخصص مكان لاقامة الاسر,"""To stay again."" The room is generally clean and tidy. Rooms are not soundproofed ..kan ... there is a nuisance and must be allocated a place to set up families"
2904680782,FALSE,finalized,3,12/25/2020 16:52:16,helpful,0.6667,,91328,ضعيف. الفندق آمن بعد الله. المبالغة بسعر الفندق مقارنة بالنظافة والخدمة,Weak. The hotel is safe after God. Exaggerate the price compared to the hotel cleanliness and service
2904680783,FALSE,finalized,3,12/25/2020 16:52:16,helpful,1,,160476,“افكر في الزياره مره اخرى”. فندق رائع استقبال رائع خدمه ممتازه قريب من جميع الخدمات سوبرماركت بقالات مطاعم مغاسل ملابس مواصلات قريب من المطار 5 دقائق الى المطار المترو قريب سارع الرقه. لاشي,"""I'm thinking about the visit again."" A wonderful hotel reception wonderful service and excellent close to all services Restaurants Supermarket Grocery Laundry clothing transportation close to the airport 5 minutes to the airport metro hurried close to tenderness. nothing"
2904680784,FALSE,finalized,3,12/25/2020 16:53:58,helpful,0.6667,,32671,مرضي. الخدمه فقيره جدا هل يعقل زجاجه مياه ضغيره طوال الاقامه والسرفيس داخل الغرف فقير كل اهذا لايكلف الفندق اكثر من 10 درهم.,Patients. The service is very poor Is it possible for a water bottle Dgerh throughout the residence and Serfas inside the rooms are all poor Is this the man the hotel is more than 10 dirhams.
2904680785,FALSE,finalized,3,12/25/2020 16:53:58,somewhat_helpful,0.6667,,27244,“الفخامة”. الطراز المعماري. كل شيء فيه جيد,"""Luxury."" Architectural style. Everything is good"
2904680786,FALSE,finalized,3,12/25/2020 16:53:58,helpful,0.6667,,197089,جيد جداً. موقع الفندق ممتاز. حجم الغرف صغير,very good. The hotel location is excellent. Rooms small size
2904680787,FALSE,finalized,3,12/25/2020 16:53:58,somewhat_helpful,0.6667,,113167,“اقامه مميزه في انتركونتتال دار الإيمان بطيبه الطيبه على صاحبها أفضل الصلاه والسلام”. اعجبني حسن ولباقة طاقم الاستقبال وخدمات الفندق وقربه من مدخل النساء بالنسبه للحرم المدني فشكراً لمن ساهم في اقامه ممميزه لنا في دار الإيمان  ولنا عوده باْذن الله. لو تكون وجبه الافطار مع الحجز يكون اجمل,"""Ultimate raised in Antrcnttal Dar Al Iman paternally Taibeh owner the best prayer and peace."" I liked the good and tactful staff reception and hotel services and its proximity to the entrance to the women for civil campus thank those who contributed to the establishment of Mmmisah us in the House of faith and promises us, God willing. If you have breakfast with the booking be the most beautiful"
2904680788,FALSE,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,175710,مرضي. المكان الاقامه. تعامل الاستقبال منذ اول مكالمه,Patients. The place of residence. Reception treated since the first call
2904680789,FALSE,finalized,3,12/25/2020 16:55:31,not_helpful,0.6667,,161094,جيد. النظافة. لا يوجد,good. Cleanliness. There is no
2904680790,FALSE,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,150562,“راحة”. الخدمة والنظافة وموقعه على شارع الشيخ زايد .... بعض منهم في مكتب حجوزات الفندق أجد صعوبة في التعامل معهم,"""Comfort"". Service, cleanliness and location on Sheikh Zayed Road .... some of them in the office of the hotel reservations I find it difficult to deal with them"
2904680791,FALSE,finalized,3,12/25/2020 16:55:31,somewhat_helpful,0.6667,,32243,ضعيف. لايوجد. الرائحة والديكورات والاثاث قديم,Weak. There is no. Smell decoration and furniture Old
2904680792,FALSE,finalized,3,12/25/2020 16:57:44,somewhat_helpful,0.6667,,8609,“ممتاز”. بشاشة الموظفين وسلالسة المعامله.,"""Excellent"". Screen staff and Slalsh treatment."
2904680793,FALSE,finalized,3,12/25/2020 16:57:44,helpful,1,,53427,مرضي. ما يميزه موقعه فقط بالقرب من مول الإمارات وتوافر خدمات حوله. الواي فاي ل٣ أشخاص فقط ، مواقف السيارات ضيقة جداً ، رائحة الممرات غير جيدة ، الكنب متهالك ، بعض أدوات المطبخ متعطلة ، المناشف مستهلكه جداً ، قائمة الإفطار محددة,"Patients. What distinguishes its location just near the Mall of the Emirates and the availability of services around it. Wi-Fi for 3 people only, parking is very tight, the smell of the corridors is good, rickety sofas, some kitchen tools stalled, towels very Consumable, breakfast menu specific"
2904680794,FALSE,finalized,3,12/25/2020 16:57:44,helpful,0.6667,,113712,جيد. عادي جدا لا يوجد تميز. مستوى الأثاث سئفي الإمكان عمل عدد من الغرف باثاث ممتاز وجديد وزياده السعر في هذه الغرفن اجل الحصول على اكبر شريحه من العملاء,good. Very normal there is no excellence. Level furniture Sivi possible work of a number of rooms excellent furniture and a new price increase in this Algervn in order to get the largest segment of customers
2904680795,FALSE,finalized,3,12/25/2020 16:57:44,helpful,0.6667,,188493,“لا يصلح ل ٣اشخاص”. الهدوء - الموقع - الخدمات. الفطور -لايصلح ل ٣غرف الغرفة صغيره,"""Not fit for 3 people."" Quiet - location - services. Breakfast -laasaleh 3 rooms small room"
2904680796,FALSE,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,104753,ضعيف. الاكل لكن فيه تاخير في وصوله. فاشل يقع في نص موقع البناء واصوات الشاحنات والبوابة  غير واضحة والطريق اليها غير معبد,Weak. But eating a delay in arrival. Located in the text of a failed construction site and sounds of trucks and the gate is not clear and the road to it is a temple
2904680797,FALSE,finalized,3,12/25/2020 16:59:31,somewhat_helpful,0.6667,,197294,جيد. . تأخر خدمة الغرف في الاجابه على الطلبات,good. . Room service delays in answering requests
2904680798,FALSE,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,24824,مقبول. . ساكن بالف وخمسية ريالا باليوم ومددت زاد علي لايجار ٦٠٠ ريالا,Acceptable. . Inhabitant thousand riyals per day and five-year extended and increased to 600 riyals for rent
2904680799,FALSE,finalized,3,12/25/2020 16:59:31,helpful,0.6667,,129009,استثنائي. الاستقبال استلام السياره وادخاله بالموقف مجاناًالراحه وطيب ونظافة الاكل. مراوح الشفط في دورات المياه لاتعمل,Exceptional. Reception receiving the car and entered the position Mjanaalraha and good hygiene and eating. Suction fans in the water cycles not work
2904680800,FALSE,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,104877,ممتاز. النظافة وكل شي  و مناسب للعوائل. تشوف دبي مول  بس ماتقدر تجيه لان في عمارات جديدة يبنونها وتضطر تروح بتكسي بس باص الفندق زحممه وهو ببلاش,Excellent. Hygiene and everything and suitable for families. The Dubai Mall is shown Bs Matkdr Etje in new buildings because they build and have Trouh Petksa bus Bs Hotel Zhmmh a freebee
2904680801,FALSE,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,154541,“اقامه جميله”. الشاطئ. صيانه الشاليه,"""Accommodation and beautiful."" the beach. Maintenance chalet"
2904680802,FALSE,finalized,3,12/25/2020 17:01:07,not_helpful,0.6667,,144893,“إبن بطوطة”. البوفيه. النظافه,"""Ibn Battuta"". The buffet. Cleanliness"
2904680803,FALSE,finalized,3,12/25/2020 17:01:07,somewhat_helpful,0.6667,,163251,“جراند لي لي لا اتوقع ان اعود مره اخرى”. تعامل لطيف من العاملين. ماء الشاور حااااااار جدا,"""Grand I do not expect me to come back another time."" Treated nice staff. Water is very Haaaaaaar taking the shower"
2904680804,FALSE,finalized,3,12/25/2020 17:02:22,helpful,0.6667,,190732,“الاحترام من اعضاء الفندق”. اعجبني نظافة الفندق  وكل الطاقم محترمين جدا وجزاهم الله الف خير. لا شي,"""Respect from members of the hotel."" I liked the cleanliness of the hotel and all the crew are very respected and may God give them a thousand good. nothing"
2904680805,FALSE,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,,57963,“سعر رائع وخدمة ممتازة”. خدمتهم رااااائعةقائمة الطعام لذييييذةكل شيء جميل.,"""Great price and excellent service."" Their service Raaaaaiahqaimh food Veaaivhkl something beautiful."
2904680806,FALSE,finalized,3,12/25/2020 17:02:22,helpful,1,,102605,“مكان يستحق الزيارة”. المكان والخدمة ممتازة الهدوء والاسترخاء قربة من مجموعة أنشطة سياحية ورياضية جميلة. موقع الغرفة كان لا يظهر البحيرة بشكل كافي لكن لاباس,"""The place is worth a visit."" The place is excellent and the service is quiet and relaxing bladders from a tourist and sports activities are beautiful. The room location was not showing enough but the lake to La Paz"
2904680807,FALSE,finalized,3,12/25/2020 17:02:22,somewhat_helpful,0.6667,,13479,“مدينة التسوق”. هذه ليست المره الاولى اغلب اقامتي في هذا الفندق  المميز فيه نظافته بشاشة العاملين واحترامهم للنزيل والاهم قربه من الخدمات والسوق الفطور جدا متواضع.,"""Shopping City"". This is not the first time most of my stay in this hotel featured the cleanliness screen workers and their respect for the guest and its proximity to the most important services and market breakfast is very modest."
2904680808,FALSE,finalized,3,12/25/2020 17:04:07,helpful,1,,63992,“مكان ممتاز وهادئ جداً”. قربه من الخدمات وخلف الراشد مباشرةً. بعض الروائح المزعجه من المكيف ودورة المياة,"""Excellent place and very quiet."" Proximity to services and directly behind Al-Rashed. Some of nuisance odors from the air conditioner and the water cycle"
2904680809,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,1,,176940,جيد جداً. . من زان نومه زان يومه السرير كان مكسور واتعبني ???,very good. . From his sleep Zan Zan day bed was broken and Atabna ???
2904680810,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.6667,,86835,“غير مقبول نهائيا”. لم يعجبني شي فيه. الاستقبال سئ من الموظفين عدم الاهتمام بالساكنينسئ من جميع النواحي,"""Completely unacceptable."" Shi did not like it. Reception staff from the bad lack of interest Balsakiensi in all respects"
2904680811,FALSE,finalized,3,12/25/2020 17:04:07,somewhat_helpful,0.3333,,70460,جيد. الموقع. أنوار برج الحياه ساطعة باللون الأصفر وهذا تعمي العيون يجب تغيرها الى اللون الأبيض,good. Location. Life Tower lights bright yellow This blind eye should be changed to white
2904680812,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,,20152,مخيب للأمل. لاشي. تكييف الغرفة يحتاج للصيانة و واي فاي ضعيف كثير,disappointing. nothing. Conditioning room needs maintenance and Wi-Fi and many weak
2904680813,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,,174580,ضعيف جداً. غالي جدااااا والسعر مقابل الخدمه صفررررر. اعمال البناء جوار الفندق مزعجه للغايه,Very weak. Ghali Jaddaaaaa price for the service Cefrrrrr. Construction work next to the hotel are very disturbing
2904680814,FALSE,finalized,3,12/25/2020 17:05:13,helpful,0.6667,,203961,رائع. الإطلالة على البحر ونافورة جدةرحابة الغرفة وإتساعها ونظافتهاالشرفة والجلوس فيهاالقرب من الأماكن السياحية. عازل الصوت للأسف ضعيفلا يوجد شطاف في دورة المياه,Gorgeous. Views of the sea and the fountain Jdhrahabh room and breadth and Nzafthaacharfh sit Vihaalqrb attractions. Sound insulator Unfortunately Daafla There Shattaf in the water cycle
2904680815,FALSE,finalized,3,12/25/2020 17:05:13,helpful,1,,339,“Booking .com”. موقع الفندق استرتاجي. تغطية WiFi ضعيفهقيمه الحجز مرتفعه نوعا ما بالنسبه للفنادق المجوره حسب الفنادق فئة ٥ نجوم,"""Booking .com"". The hotel's location Astertaja. WiFi coverage booking somewhat high for Daifaqamh hotels Almgeorh by 5-star hotels"
2904680816,FALSE,finalized,3,12/25/2020 17:06:39,helpful,1,,96,استثنائي. ١.حسن الأستقبال ٢.النظافة في الغرف ٣.الهدوء. لاشي,Exceptional. 1.hassan reception 2.alnzafh in the rooms 3.agu. nothing
2904680817,FALSE,finalized,3,12/25/2020 17:06:39,helpful,0.6667,,100673,جيد. خدمات مميزة وراقية. كلما اخترت غرفة عن طريق booking اجدها سريرين مزدوجين ويعتذرون لعدم وجود غرف اخرى بسرير واحد فاضطر للسكن معهم مجبر اخاك لابطل..,good. Distinctive and upscale services. Whenever you choose a room by booking two double beds and find her to apologize for the lack of other rooms with one bed and he was forced to live with them is forced to put down your brother ..
2904680818,FALSE,finalized,3,12/25/2020 17:06:39,helpful,0.6667,,105587,“فندق رائع و ممتاز راقي جدا والخدمات ممتازة”. الخدمة ممتازة الفندق راقي ونظيف المطبخ مجهز بالكامل ممتاز للعوائل كذلك الكابلز لان هادي والاثاث جديد و الموقع ممتاز وقريب جدا من دبي مول والفيو رائع مطل على برج خليفه والنافوره.. موظفين الاستقبال متعاونين جدا وتعاملهم أكثر من رائع بالاخص بالشكر ياسمين والمانجر نبيل..كذلك خدمه الغرف وبوفيه الافطار. فندق ممتاز من جميع النواحي.,"""Wonderful hotel and excellent very sophisticated and excellent services."" Excellent hotel service is a sophisticated and clean kitchen fully equipped excellent for families as well as Alcabalz because Hadi furniture new and the location is excellent and very close to Dubai Mall wonderful and Alfio overlooking Khalifa and Fountain Tower .. staff reception very helpful more wonderful and treat them especially thank Jasmine and Almanger Npil..kzlk Service Rooms and buffet breakfast. Excellent hotel in all respects."
2904680819,FALSE,finalized,3,12/25/2020 17:06:39,somewhat_helpful,0.6667,,80278,استثنائي. كل شي والطاقم المساند العمال. تصريف ماء ارضية الحمامات,Exceptional. Everything the crew and supporting workers. Discharge ground water baths
2904680820,FALSE,finalized,3,12/25/2020 17:07:52,somewhat_helpful,0.6667,,199056,مقبول. . الاستقبال غير مرنين في توفير البديل للغرفة,Acceptable. . Reception is flexible in providing alternative room
2904680821,FALSE,finalized,3,12/25/2020 17:07:52,helpful,0.6667,,171740,“اشكر الطاقم رائعين والفندق نظيف وحلو”. مرا حلو ونظيف وموقعه ممتازززز. الاكل ياربي لك الحمد,"""I thank the crew and wonderful clean hotel and sweet."" Bitter sweet, clean and location Mmtazzzz. Eating BARBIE you praise"
2904680822,FALSE,finalized,3,12/25/2020 17:07:52,helpful,0.6667,,64426,“موقع جيد”. - الموظفون بشوشون و متعاونون، الموقع، توفر المواقف. الإنترنت: لا يوجد إنترنتفي الغرفة مع المحاولات المتكررة من موظف الإستقبال لإصلاحهتصميم الحمام: لا توجد منطقة استحمام منفصلة مما يؤدي إلى بلل كامل للحمام بعد الاستحمام، و يجعل المحافظة عليه نظيفا و جافا مهمة مستحيلة,"""Good location"". - Bchochon and collaborators staff, location, availability of parking. Internet: There is no room Anturntefi with repeated attempts from the receptionist to the bathroom Aslahatsamam: There are no separate shower area, leading to full wet bathroom after a shower, and the province makes it clean and dry mission impossible"
2904680823,FALSE,finalized,3,12/25/2020 17:07:52,helpful,1,,221061,“فندق جميل بسعر جميل”. نظيف ومريح. ١-التلفاز موديله قديم.٢- لايوجد واي فاي.٣- غير مناسب للنساء الكبار ( العجايز ) والشيوخ الكبار . بسبب بعد المكان الحرم عن مكان نزول الباص.,"""Beautiful hotel at a price beautiful."" Clean and comfortable. 1-TV Modelh Kadim.2- does not have Wi-Vaa.3- is not suitable for adult women (Ajaaz) and elderly adults. Because of the place after the place of the descent of the campus bus."
2904680824,FALSE,finalized,3,12/27/2020 9:38:13,somewhat_helpful,0.6632,,166296,جيد جداً. الموقع ممتاز بالنسبة لزائري المستشفى. فندق نظيف. الله يكرمكم الحمام صغير جدا بالنسبه للغرفه,very good. The location is excellent for visitors to the hospital. Clean hotel. God Ickramkm a very small bathroom for the room
2904680825,FALSE,finalized,3,12/27/2020 9:38:13,somewhat_helpful,0.6632,,140604,استثنائي. الاستقبال ممتاز. الفطور متكرر وغير مناسب,Exceptional. The reception is excellent. Breakfast frequently and is not suitable
2904680826,FALSE,finalized,3,12/27/2020 9:38:13,somewhat_helpful,0.6632,,25044,مرضي. الفطور والموقع والامان. النظافه ورجل نظافه غير مؤهل لا يعرف كيف التنظيف,"Patients. Breakfast, location and safety. Janitorial and man is not qualified cleaner does not know how to clean"
2904680827,FALSE,finalized,3,12/27/2020 9:38:13,helpful,0.6737,,110553,جيد جداً. عاملين النظافه ..مماشا الله كويسين ومايقصرون ..والفطور جيد. طبعا انا جدا حاقده عليهم للأسف موضفين الاستقبال مو متعاونين أبد ماعدا صلاح للامانه والله كانت معاملتهم زفت ومايهمه مافي حسن دبره ماشين ع نظام ونظامهم غلط مفروض يراعون ظروف الناس ..,"very good. Janitorial workers ..mmacha God Kwesen and Maigsron ..ulftor good. Of course, I am very envious of them unfortunately Modvin reception Mo collaborators forever Salah except for honesty and God were treated and pitched Maehmh Mafi Hassan engineered Machin GS system and their system is wrong imposed observe the conditions of people .."
2904680828,FALSE,finalized,3,12/27/2020 9:38:51,helpful,0.6737,,219966,“السعر مناسب لمكان الاقامة في رمضان”. بوفيه الافطار والسحور جميل والاصناف متعدده. الازدحام في الاستقبال وتأخير تسجيل الدخول,"""The price is suitable for a place to stay in Ramadan."" Buffet breakfast is beautiful and suhour varieties and multiple. Congestion and delays in receiving logon"
2904680829,FALSE,finalized,3,12/27/2020 9:38:51,helpful,0.6737,,99540,“لن أعيد السكن بهذا الفندق”. . الفندق لايرقى لمستوى خمسة نجوم بتاتاً بتجهيزاته وموجوداته دورات المياه صغيره جداً وضيقه ولاتفي براحة الضيف . ينعدم وجود الخدمات المرافقه كصالون الحلاقة مثلاً . الأسعار مبالغ بها جداً في المأكولات والمشروبات . لاتوجد كتيبات تعليم للضيف بخدمات الفندق وإرشاديه حول الوجبات وأماكنها . فيكثر طلب خدمة الغرف .,"""I will not re-housing for this hotel."" . The hotel falls short of the five-star level at all Bottaghizzath and assets. Bathrooms are very small and narrow and comfortable guest LVL. Non-existent accompaniments services, for example, Ksalon shaving. Price is very overpriced in food and beverages. There are no manuals for teaching hotel guest services and guidance on meals and places. Victher room service."
2904680830,FALSE,finalized,3,12/27/2020 9:38:51,somewhat_helpful,0.6632,,174441,رائع. . التأخير في إنهاء اجرأت الخروج,Gorgeous. . The delay in ending the exit fares
2904680831,FALSE,finalized,3,12/27/2020 9:38:51,helpful,0.6737,,116983,“الغرف غير نظيفة. Not clean.”. Rooms are wide sort of. الغرف واسعة نسبياً. Not clean. غير نظيفةNo free water for drink. الماء غير متوفر بالغرف يجب ان تشتريه.,"""The rooms are not clean. Not clean. "". Rooms are wide sort of. The rooms are relatively wide. Not clean. Unclean No free water for drink. Water is not available rooms must buy."
