_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,helpfulness_gold,rating,ratings_combined
2904680221,False,finalized,3,12/23/2020 05:56:22,somewhat_helpful,0.6667,85739,“سعر الفندق غالي”. . سعر الفندق مبالغ فيه جداً,,4,pos_rating
2904680222,False,finalized,3,12/23/2020 05:57:02,helpful,1.0,109068,“اقامة جيده وانصح به واتمنى اخذ ملاحظاتي بشكل جدي”. موقع الفندق ممتاز وكذلك تعامل الاستقبال راقي للغاية ومطعم الفندق ممتاز. عدم تنظيف الغرفة والحمام بالشكل المطلوب,,4,pos_rating
2904680223,False,finalized,3,12/23/2020 05:57:02,somewhat_helpful,0.6667,103499,“ضعيف جدا”. . كل شي في الفندق لم يعجبني ابدا ضعيف من كل النواحي,,2,neg_rating
2904680224,False,finalized,3,12/23/2020 05:57:02,somewhat_helpful,0.3333,159274,“مقبول”. الموقع. اي شي اطلبه غير موجودالاكل اطلب مشوي يرسلوا لي مقلياخر يوم طلبت منهم تاكسي للمطار قالو لي ماعندنا الخدمه انت تروح لاخر الشارع وانتظر للتكسي الفندق تحت ادارة ثاتيه لكسب اكبر مبلغ لو كان تحت ادارة شركه كانت الخدمه افضل,,2,neg_rating
2904680225,False,finalized,3,12/23/2020 05:57:02,helpful,0.6667,22490,ممتاز. مكان واسعكل عائله تاخذ راحتها في هالمنتجع. البوفيه يكون افضلفي الصيف يحتاج المكان لمظلات و رذاذ ماء,,5,pos_rating
2904680226,False,finalized,3,12/23/2020 05:57:42,helpful,1.0,144157,استثنائي. الفندق ممتاز النظافة جيدةقريب من المطارمناسب للعائلات. ,,5,pos_rating
2904680227,False,finalized,3,12/23/2020 05:57:42,helpful,0.6667,74330,حسن. الموقع وخدمة صف السيارات بالاضافه الي الطاقم. في البداية تم اعطائي غرفة صغيره جدا وحمام الغرفه للاسف غير نظيف وفيما بعد تم استبدال الغرفه بعد ان تم ابلاغ موظف الاستقبال,,3,neutral_ratings
2904680228,False,finalized,3,12/23/2020 05:57:42,helpful,0.6667,112149,“الموقه جداً ممتاز”. 1- القرب من الحرم النبوي2- وجود موقف للسياره3- الغرف نظيفه ورائعه والتنظيف يوميا. الغرفه كانت مطله على الساحه وكان اصوات الاسيارات والمنادين من سائقين التكاسي مزعج حيث انهم كانو يستخدمون مكبرات الصوت,,4,pos_rating
2904680229,False,finalized,3,12/23/2020 05:57:42,somewhat_helpful,0.3333,214177,“تجربه غير  جيده”. لا شئ. طلب مني الخروج الساعه 2 هذا أكثر شئ ازعجني وتم رفع سعر الاقامه مرتين أثناء إقامتي وهذا شئ غريب كما لا يوجد خدمه غرف ولا يستحق هذا التصنيف إذ كان حقيقي,,3,neutral_ratings
2904680230,False,finalized,3,12/23/2020 05:58:22,unrelated,0.3333,77727,استثنائي. الموقع. ,,5,pos_rating
2904680231,False,finalized,3,12/23/2020 05:58:22,somewhat_helpful,0.6667,74318,مرضي. . التأخير في وقت الدخول,,3,neutral_ratings
2904680232,False,finalized,3,12/23/2020 05:58:22,helpful,1.0,31764,ممتاز. اشكر المدير التنفيذي ابو احمد على حل جميع العقبات التي واجهتنا حيث عمل لي اب قريد فعلاً الرجل المناسب في المكان المناسب .اشكر صاحب الفندق على اعطاء هذا الرجل الصلاحية فيما يخدم فندقه. اي شئ يهون طالما يوجد من يحل جميع الأشكالات,,5,pos_rating
2904680233,False,finalized,3,12/23/2020 05:58:22,helpful,0.6667,166952,“الرفاهيه بمعناها الحقيقي”. الموقع والنظافه وحسن الاستقبال. ارتفاع السعر مقارنة بالجوار,,5,pos_rating
2904680234,False,finalized,3,12/23/2020 05:59:18,helpful,1.0,128907,جيد جداً. 1. القرب من المسجد النبوي2. الافطار جيد. 1. عدم توفر مواقف سيارات2. قلة موظفي الاستقبال وخاصة في اوقات الخروج (تشك اوت),,4,pos_rating
2904680235,False,finalized,3,12/23/2020 05:59:18,somewhat_helpful,0.6667,144612,جيد. . بركة السباحة مغلقة,,4,pos_rating
2904680236,False,finalized,3,12/23/2020 05:59:18,somewhat_helpful,1.0,88518,مقبول. . اهم نقطتينمكيف الغرفة تبريده ضعيف جداارضية الحمام تحتاج نظافة اكثر,,3,neutral_ratings
2904680237,False,finalized,3,12/23/2020 05:59:18,helpful,0.6667,81811,حسن. طاقم الاستقبال الموظفات الفلبينات تعاملهم افضل من موظفي الاستقبال المصريينموظفين الامن ودوديين جدا. رائحة الطبخ في منطقة المسبح قوية جدا,,3,neutral_ratings
2904680238,False,finalized,3,12/23/2020 06:00:01,helpful,1.0,31588,“جيد لمن يبحث عن الهدوء والقرب من الاسواق”. الموقع ممتاز ومريح بعيدا عن الازعاج. الانترنت سيء جداموظف الاستقبال غير متعاون خصوصا اني مسافر عن طريق السيارة وكان وصولي صباح الخميس الساعه السابعه لكنه طلب دفع مبلغ نصف يوم لان تسجيل الدخول الساعه 2:00,,3,neutral_ratings
2904680239,False,finalized,3,12/23/2020 06:00:01,unrelated,0.3333,77018,استثنائي. الموقع ممتازالهدوء. ,,5,pos_rating
2904680240,False,finalized,3,12/23/2020 06:00:01,somewhat_helpful,0.3333,78618,“يعني بالمجمل المكان كثثير مظلوم ببعض الاساسيات المهمله للاسف ...!!!”. المكان - الامان - الشرفه جداً رائععععععه والموقع جداً حلووو وقريب لدبي مول جداً والبوليفارد. عدم عدددم النظافه مطلقاً( اول ما عملت تشك ان دخلت الشقه الارض متسخه الحمامات صراصير الارضيات بالعموم جدا متسخه ),,3,neutral_ratings
2904680241,False,finalized,3,12/23/2020 06:00:01,somewhat_helpful,0.3333,209039,“خدمة ايقاف السيارات”. الموقع النظافه وسع الغرفه الحمام التقنية الحديثه مرافق الفندق. خدمة ايقاف السيارات سيئه جداً جداً جداً جداً تاخذ لك اكثر من ربع الي نص ساعه لين تجيك السياراة لازم يشوف حل او يخلونا نوقف سياراتنا بنفسنا,,5,pos_rating
2904680242,False,finalized,3,12/23/2020 06:00:27,somewhat_helpful,0.3333,218682,“فندق ٣ نجوم”. قرب الموقع من الحرمبوفية الافطار متنوع. تجربة سيئة جداً. خلال ٣ ليال اقامتي في الفندق لم استطع النوم لوجود اصوات من الغرفة المجاوره واستمرار الازعاج ليلاً ونهاراً وابلاغي لمكتب الاستقبال لم يتخذ اي اجراء,,2,neg_rating
2904680243,False,finalized,3,12/23/2020 06:00:27,unrelated,0.6667,145931,“لتمشيه الحال”. لا يوجد. ,,1,neg_rating
2904680244,False,finalized,3,12/23/2020 06:00:27,unrelated,0.3333,139625,“ممتاز”. . لاشئ,,5,pos_rating
2904680245,False,finalized,3,12/23/2020 06:00:27,helpful,1.0,29368,“فندق رائع”. فندق رائع عائلي فطور ممتاز العاملين متميزينالنظافه ممتازةالشكر والتقدير والاحترام للموظفة اسماء على أخلاقها العاليه والاحترافية وتفانيها في الخدمة والمساعدة وكذلك الموظف اندريو على مساعدته وخدمته المتميزة ومسؤولهم فرناديوا. ,,5,pos_rating
2904680246,False,finalized,3,12/23/2020 06:01:06,somewhat_helpful,0.3333,35539,“لاانصح بزيارته”. الافطار. خدماتهم عدم توفر الامام في الابواب عدم وجود خدمه مساعده في تقل الاغراض عدم وجود اماكن ترفيه عدم نظافه الامان العامه,,1,neg_rating
2904680247,False,finalized,3,12/23/2020 06:01:06,somewhat_helpful,0.3333,101492,“زيارة غير ما كنت متمني”. الاستقبال الجيد. انقطاع الماء واضطراري للانتظار اكثر من ساعة وكان وقت الصلاة سيخرج ارتفاع اسعار الخدمات بشكل مبالغ فيه كالمصبغة وخدمة الغرف,,2,neg_rating
2904680248,False,finalized,3,12/23/2020 06:01:06,helpful,0.6667,123489,استثنائي. the Room very good abd nice. ,,5,pos_rating
2904680249,False,finalized,3,12/23/2020 06:01:06,somewhat_helpful,1.0,220506,مرضي. . التأخير في تلبية الطلبات رغم سهولتها مثل فيش(توصيلة) للأجهزة أو إحضار جهاز الكوي انتظرت أكثر من نص ساعة !!!,,3,neutral_ratings
2904680250,False,finalized,3,12/23/2020 06:01:39,helpful,0.6667,102836,جيد. قريب من جميع الاماكن السياحيه. التكييف ,,4,pos_rating
2904680251,False,finalized,3,12/23/2020 06:01:39,somewhat_helpful,0.6667,6057,“ممتاز”. الهدوء. تكرار الفطور,,5,pos_rating
2904680252,False,finalized,3,12/23/2020 06:01:39,somewhat_helpful,0.6667,102191,“love H”. . يوجد باب بين غرفتي والغرفه التي بجانبي,,4,pos_rating
2904680253,False,finalized,3,12/23/2020 06:01:39,helpful,0.6667,95757,"“تجربة سيئة  bad experience”. . I'm a regular client to this hotel,and I can easily notice that the quality ofservice is badly declined.انا زبون دائم لهذا الفندق .. لكن للأسف بدأ مستوى الفندق في التدهور .. كانت تجربتي الاخيرة سيئة ولا اعتقد انه يمكن ان أعود للسكن في هذا الفندق من جديد.",,1,neg_rating
2904680254,False,finalized,3,12/23/2020 06:02:20,helpful,1.0,152535,“فندق راقي بسعر معقول في منطقة بعيدة”. - الفندق جديد ونظيف، مستواه ٤ نجوم - مرافق الفندق ممتازة مثل الجلسات والمطاعم والمسبح والبهو ويوجد بالفندق صيدلية وصالون حلاقة الخ،،- طاقم العمل في المستوى، والفندق آمن.- مواقف السيارات متوفرة بكثرة في قبو الفندق وبالمواقف الخارجية- الغرفة كانت استديوت، م. - موقع الفندق بعيد جدا على قلب دبي والمرافق السياحية، يتطلب مسافة ٣٥ دقيقة بالسيارة على الطريق السريع وفي أوقات الزحام ساعة كاملة.- يجب توفر سيارة للتنقل - موقع الفندق في منطقة نائية مخططة حديثاً وهي خالية وحولها مشاريع بناء، -,,3,neutral_ratings
2904680255,False,finalized,3,12/23/2020 06:02:20,somewhat_helpful,0.3333,136891,“اسم على غير مسمى”. . تاخير تسليم الغرفة لا يوجد وأي فأي كانك ساكن في خرابه,,1,neg_rating
2904680256,False,finalized,3,12/23/2020 06:02:20,helpful,1.0,87461,“مقتنع”. اشكر عامل النظافه saiful hk بنقلاديشي كان فعلا قمه في الادب وسريع الاستجابه يرتب الغرفه كل يوم ويغير المناشف والشراشف ونرجع انا وانا واصحابي نلقى الغرف تلق اي شى نطبه بسرعه يلبيه ما احتاجنا للاستقبال ...واشكر ايضا حامل الشنط lester coucierge كان متعاون لابعد الدرجات معنا صدره واسع ويقول براحتكم وقبل الخروج اخذ مفتاح وراح رتب الشنط في السياره وبصراحه العفش كان كثير ترتيبه كان باحتراف مع ونفسه طيبه ومبتسم حتى اصحابي تفاجاو من ترتيب العفش في السياره....نشكر الاستقبال kiran يحاول يرضي العموم ع كثر الزحمه. لا يفضل للعوايل المحافظه شوية احراج لكن اللي عندهم  عادي وجود اختلاطات جنسيات كثيره مافي مشكله  مااحد يضر احد الكل في حاله,,5,pos_rating
2904680257,False,finalized,3,12/23/2020 06:02:20,somewhat_helpful,0.3333,121977,مخيب للأمل. تعامل الاستقبال سي وبلخص. لافلييتيه. ,,2,neg_rating
2904680258,False,finalized,3,12/23/2020 06:02:56,helpful,0.6667,83222,“ابوغانم”. الموقع ممتاز  النظافه تجهيز الغرفه  ممتاز. ازعاج  الفندق في فترة الليل,,5,pos_rating
2904680259,False,finalized,3,12/23/2020 06:02:56,helpful,0.6667,81128,“الراحه والاستمتاع والمكان الجميل”. المعامله الطيبه وتسهيل الامور والله يعطيهم الف الف عافيه الاصطاف العمل. لا يوجد,,5,pos_rating
2904680260,False,finalized,3,12/23/2020 06:02:56,unrelated,0.3333,50502,“هدوء”. الشكر الجزيل للأخ سيف على حسن استقباله. لا شي,,5,pos_rating
2904680261,False,finalized,3,12/23/2020 06:02:56,unrelated,0.3333,60424,استثنائي. ممتاز جدا جدا. ,,5,pos_rating
2904680262,False,finalized,3,12/23/2020 06:03:34,somewhat_helpful,0.6667,26064,“نتمنى تنزيل الاسعار”. كل شي الا السعر جدا غالي. السعر,,5,pos_rating
2904680263,False,finalized,3,12/23/2020 06:03:34,helpful,1.0,113598,“تمنياتي لكم للأفضل دائمأ”. نظافة الغرف +تقديم الورود+البوفية الأفطار على مستوى راقي .الابتسامة من الجميع الموظفين الفندق .توصيتي/ بأن  يكونوا  هناك بعض فواكه والحلويات .في الغرف كترحيب بضيف. ,,4,pos_rating
2904680264,False,finalized,3,12/23/2020 06:03:34,somewhat_helpful,0.6667,29507,“مقبول”. لاشي. سعره عالي رغم مستواه وأثاثه قديم وخدماته متدنية وفي الحقيقة أقل مستوى من الصور,,3,neutral_ratings
2904680265,False,finalized,3,12/23/2020 06:03:34,somewhat_helpful,0.6667,2720,استثنائي. كل شي جميل. واي فاي بطيى,,5,pos_rating
2904680266,False,finalized,3,12/23/2020 06:04:06,somewhat_helpful,0.6667,4128,حسن. قريب من الحرم. حجم الغرفة صغير جدا ولا يوجد ماء للشرب  ولا سخان للشاي والقهوة والهاتف  لا يتم الرد نهائي حين الطلب,,3,neutral_ratings
2904680267,False,finalized,3,12/23/2020 06:04:06,helpful,1.0,103973,“السعر مناسب لجميع الخدمات بصفة عامة”. القرب من الحرم النبوى الشريف - النظافة - سرعة الإجراءات - الإفطار جيد جدا. الحمام واسع لكن ينقصه ترتيب الفرش بصورة تظهر هذا الإتساع - إتجاه المرحاض فى اتجاه القبلة وهذا خطأ,,5,pos_rating
2904680268,False,finalized,3,12/23/2020 06:04:06,somewhat_helpful,1.0,161938,جيد. السعر و قربه من الاسواق. الأثاث قديم ومستقلة,,4,pos_rating
2904680269,False,finalized,3,12/23/2020 06:04:06,helpful,1.0,208460,رائع. طاقم العمل متعاون وبشوش جداالغرف انيقة المكيف بارد. النظافة لاترقى لمستوى فندق-وجود حشرات بالحمام وقد تخرج احيانا للغرفة بسبب تركهم لباب الحمام مفتوح,,4,pos_rating
2904680270,False,finalized,3,12/23/2020 06:04:36,helpful,1.0,117892,استثنائي. بانه بعيد عن اماكن الصخب والازدحام واتساع الغرف و سرعه النت وجميل جداً  الى العاىله المحافظه. الافطار كان جميل ولاكن كان هناك طاولات كبيره جداً بشكل داىري وهذا مزعج ممايضعف المستوى,,5,pos_rating
2904680271,False,finalized,3,12/23/2020 06:04:36,unrelated,0.3333,10608,ممتاز. المعامله والنظافه. لا شي,,5,pos_rating
2904680272,False,finalized,3,12/23/2020 06:04:36,helpful,1.0,189809,“تجربه جيده”. فندق جميل. عندما طلبت تمديد الحجز رفضوا رغم توفر الاماكن عن طريق بوكنج وعندما اخبرت الموظف ذلك قال لى احجز من البوكينج اذا!!!,,4,pos_rating
2904680273,False,finalized,3,12/23/2020 06:04:36,helpful,1.0,138734,“اشكر القائمين على الفندق”. توفر المواقف والواي فاي والنزافة وسعة الشقة. حجز مبلغ عن طريف الفيزاواخذ المبلغ مباشرة بعد الوصولوتوجد اشغالات حول الفندق وغبار,,5,pos_rating
2904680274,False,finalized,3,12/23/2020 06:05:01,somewhat_helpful,0.6667,62813,“مستاء من الحجز”. الشاطئ فقط. المطعم جدا سيّء,,3,neutral_ratings
2904680275,False,finalized,3,12/23/2020 06:05:01,helpful,0.6667,219178,“جيد”. الموقع والسعر. الخدمة بالغرف,,4,pos_rating
2904680276,False,finalized,3,12/23/2020 06:05:01,helpful,0.6667,59314,“ممتاز لولا تعطل المكيف”. . التكييف في غرفة النوم بالشقة ٧٠٨ متعطل ولم يتمكن مسئول خدمات الغرف من إصلاح العطل,,4,pos_rating
2904680277,False,finalized,3,12/23/2020 06:05:01,somewhat_helpful,0.3333,21729,“اكبر مقلب في فنادق المدينة”. قرب الفندق فقط من الحرم. عدم نظافة الشقةالنت لا يوصل للغرفعدد الاصنصيرات قليييل جدا زحمة عند الدخول والخروج ( تضطر للصعود للدور الثامن على الدرج من الزحمة )لا يوجد مطعم ولا مصبغة ولا اي خدمات للفندق,,3,neutral_ratings
2904680278,False,finalized,3,12/23/2020 06:05:37,helpful,0.6667,193741,“رائع جدا”. المكان جميل جدا ونظيف و راقي،،طاقم العمل متعاون جدا و خلوق وسريع الاستجابه لأي طلب.. و مبتسمين طول الوقت، مكان هادي و رائع جداا ومميز. ,,5,pos_rating
2904680279,False,finalized,3,12/23/2020 06:05:37,helpful,1.0,205520,“جميل وخيار ممتاز للسكن”. ممتاز جدا وخاصة الموظف اللس اسمه أحمد بشوش وخفيف الظل وخدوم. حجزت 3 أيام وكان فيه تخفيض وبغيت ألغي اليوم الأخير فرفض يعطيني قيمة الليلة الثالة بحجة أن السعر مخفض لايقبل الإرجاع,,5,pos_rating
2904680280,False,finalized,3,12/23/2020 06:05:37,helpful,1.0,171032,“اعتبره فندق مقبووول جدا”. الموقع - حجم الشقه بالرغم من قلة الاثاث (تنفع لهوائل الكبيره بالرغم عدم توفيرهم بطانيات للاشخاص المضافين على الرغم من حجزك للمكان حسب عدد اسرتك). النظافه ليست في المقام المطلوب ايضا التوفير الخدمات بطيئ جداً والاهمال والتطنيش من قبل العاملين غير طبيعي وغير معروف اسمه من شركة التاكسي ولا احد يعرف اسمه وهذا مشقه في الذهاب والعوده,,2,neg_rating
2904680281,False,finalized,3,12/23/2020 06:05:37,somewhat_helpful,0.6667,123998,مخيب للأمل. . تعامل الاستقبال جدا سي,,2,neg_rating
2904680283,False,finalized,3,12/23/2020 06:06:09,somewhat_helpful,0.6667,22363,مخيب للأمل. قربه من حرم. ما عجبني شيء مستوي فندق سيء جداا,,2,neg_rating
2904680284,False,finalized,3,12/23/2020 06:06:09,somewhat_helpful,0.3333,44089,مقبول. قربه للحرم. مستواه لايرقى ل ٥ نجوم أبدا .. الفرش متهالك والسعر مبالغ فيه,,3,neutral_ratings
2904680285,False,finalized,3,12/23/2020 06:06:09,helpful,1.0,28022,“رأيي في الفندق بكل صدق”. الفندق مريييح وهادي وموظفين الاستقبال والمطعم جدًا محترمين يتفننون في تقديم الخدماتالغرف وسيعة فيه مجال للجلوس على الأرض لست أشخاص الى ثمانية. وجود حملة ايرانية في نفس توقيت وجودنا في الفندق,,5,pos_rating
2904680286,False,finalized,3,12/23/2020 06:06:09,unrelated,0.3333,141929,ضعيف جداً. . تعاملهم زباله وماحبيت,,1,neg_rating
2904680287,False,finalized,3,12/23/2020 06:06:35,unrelated,0.3333,82125,استثنائي. كل شي جميل. ,,5,pos_rating
2904680288,False,finalized,3,12/23/2020 06:06:35,helpful,0.6667,129275,رائع. افضل شيء في الفندق تنوع الطعام. الفعاليات و الترفيه,,4,pos_rating
2904680289,False,finalized,3,12/23/2020 06:06:35,somewhat_helpful,0.6667,209873,جيد جداً. موقع الفندق. لاشي,,4,pos_rating
2904680290,False,finalized,3,12/23/2020 06:06:35,helpful,0.6667,64634,“القيمة عالية جداً مع الاستغلال الشديد للمواسم مما ينفر زوار الفندق وبالتالي البحث عن بديل#”. النظافة الى حد ما. القيمة عالية مقابل خدمات 3 نجومخدمات العرسان لم تكلف الفندف 50 ريال مع ان قمتها فوق 300 من العميل!!,,3,neutral_ratings
2904680291,False,finalized,3,12/23/2020 06:07:01,somewhat_helpful,0.6667,173213,مقبول. موقع الفندق. خدمة الحجز فى الفندق والتواصل مع العميل من الموظفين فى الفندق.,,3,neutral_ratings
2904680292,False,finalized,3,12/23/2020 06:07:01,helpful,0.6667,113296,“ملائم لاغراض الزياره الدينيه”. وجود محلات تجارية داخل الفندق. الصور الخاصه بالغرفه في موقع الحجز تختلف عن الواقع حيث تم الحجز لسرير مزدوج وتم توفير غرفه بسريرين مفرد,,4,pos_rating
2904680293,False,finalized,3,12/23/2020 06:07:01,somewhat_helpful,1.0,163850,جيد. . رائحة بيارات في المطبخوالواي فاي ضعيف جدا جدا,,4,pos_rating
2904680294,False,finalized,3,12/23/2020 06:07:01,helpful,1.0,168737,“انصح به”. النظافه رائعه والهدوء واستقبال الموظفين جيد والموقع ممتاز بالمنقطه المركزيه ... لاشي,,5,pos_rating
2904680295,False,finalized,3,12/23/2020 09:10:50,helpful,0.6489,211068,“أبوظبي”. جيد. التكيف حار,,4,pos_rating
2904680296,False,finalized,3,12/23/2020 09:10:50,helpful,1.0,218633,“متواضعة الخدمات”. الفطور جيد خصوصا الكراوسونات والاجبان ماعدا سلطة الفاكهة كانت عبارة معلبات وليست طازجهالسرير مريح جدا وجود المكواة بالدولاب بدون الحاجة لطلبها لكن يجب طلب الطاولةسرعة الدخول والخروج. الفندق قديم نوعا ما وغير محدثوصلت متاخر بالليل وتفاجات ان المطعم مقفل ليس عندهم خدمة ٢٤ ساعة كباقي المطاعملايوجد بالفندق باكيتات قهوة وشاي ولاحتى اكواب وكان  سخان الماء الكهربائي  بدون غطاءالحمام رائحته كريهة نوعا ما,,3,neutral_ratings
2904680297,False,finalized,3,12/23/2020 09:10:50,helpful,0.6489,90617,“اجازه سعيده يومين كانت في هذا الفندق تتمتع بالراحه وجمال البحيره المطله على الفندق كانت لها دور في  ن اجواء ا”. كل شي في الفندق كان له قيمه من حيث الاستقبال ووحسن الضيافه وراحة المقيم والخدمه في الفندق كانت ممتازه جدا جدا. لا يوجد اي شي سلبي,,5,pos_rating
2904680298,False,finalized,3,12/23/2020 09:10:50,helpful,1.0,156553,“لن اعود مرة أخرى لهذا الفندق تحديدا وتصنيفة 4 نجوم كثيرة عليه”. الموقع ونظافة الغرف جيده وسرعة تلبية طلبات الغرف. تاخير في تسجيل الدخول اخذ وقت اكثر من 20 دقيقة وكذلك لا يوجد مناشف نظيفة مستهلكه وقديمة جدا ولا يوجد العدد الكافي من المناشف وكنب او كراسي الجلوس غير مريحة في الصالة داخل الغرف والقنوات الفضائية مشوشة,,2,neg_rating
2904680299,False,finalized,3,12/23/2020 09:11:35,helpful,1.0,210756,استثنائي. كل شئ رائع وجميل وخدمه اكثر من عشرة نجوم. اسعار قائمة الطعام في الغرف مرتفعه,,5,pos_rating
2904680300,False,finalized,3,12/23/2020 09:11:35,helpful,0.6489,110619,جيد جداً. كل شي. ,,4,pos_rating
2904680301,False,finalized,3,12/23/2020 09:11:35,helpful,1.0,152370,“ممتاز وجميل”. الغرف نظيفة الاثاث جديدوالفندق جديد ونظيف ومنظم. مكانه ما جميل بين محلات الهواتف والحواسيب.فقط,,5,pos_rating
2904680302,False,finalized,3,12/23/2020 09:11:35,helpful,1.0,30047,“لاانصح بالاقامه به”. المكان فقط. ازعاج والغرف التي يتم حجزها من قبل موقع بوكينج تكون غير مريحة والتي تحجز من قبل الفندق نفسه تكون مريحه,,2,neg_rating
2904680303,False,finalized,3,12/23/2020 09:12:13,helpful,1.0,22957,"“أنصح به للمضطر”. أعجبني بشاشة الطاقم وحرصهم على خدمتك , ايضا المكان نظيف وموقعه جيد. ازعاج الشارع بحيث شباك الغرفة لايمكن اغلاقه بإحكام وكأنه مفتوح , أيضاً كان هناك أعمال ترميم وإصلاح في أحد الأدوار الساعه 1 صباحاً ؟؟؟!!!تكلمت مع الاستقبال اننا مقيمون لعمل ونحتاج هدوء للنوم لكن لم تتوقف الأصوات ( دريل - ضرب شاكوش .. الخ )",,3,neutral_ratings
2904680304,False,finalized,3,12/23/2020 09:12:13,helpful,0.6489,205527,جيد. قربه من أماكن الترفيه. التكييف سئ والعزل اسوأ,,4,pos_rating
2904680305,False,finalized,3,12/23/2020 09:12:13,helpful,1.0,193217,جيد. النت والافطار. لايوجد خدمة التحميللايوجد الصابون والشامبو كل على حدهلايوجد فرشاة الاسنان ومعجون الاسنان عند استلام الغرف,,4,pos_rating
2904680306,False,finalized,3,12/23/2020 09:12:13,helpful,1.0,130851,ضعيف جداً. النظافة.سعة الغرفة.الترتيب الجميل للغرفه. لاشي,,1,neg_rating
2904680307,False,finalized,3,12/23/2020 09:13:00,helpful,1.0,74723,مقبول. نظافة. لا واي فأيلا حمالين شنطغرف صغيرة جدا لا افطار لا انصح به,,3,neutral_ratings
2904680308,False,finalized,3,12/23/2020 09:13:00,helpful,0.6489,214598,مقبول. . رائحة الدخان وازعاج الموجودين في الصاله عدم وجود ريموت للتلفزيون اللحاف غير نظيف يوجد اثار دم لم يتم تغيير المفارش او تنظيف الغرفه بالرغم من ان نده الاقامه ثلاث ايام الحمام يوجد به تهريب,,3,neutral_ratings
2904680309,False,finalized,3,12/23/2020 09:13:00,helpful,0.6489,103805,مرضي. الموقع. طاقم الفندق,,3,neutral_ratings
2904680310,False,finalized,3,12/23/2020 09:13:00,helpful,1.0,219363,ممتاز. الراحة النظافة الفطور جداً رائع. لايوجد مواقف سيارات اقرب شي مواقف محبس الجن,,5,pos_rating
2904680311,False,finalized,3,12/23/2020 09:14:00,helpful,1.0,190913,“فندق جميل وممتاز”. سرعة تلبية الطلبات ، فقد أخذت غرفة كانت غير نظيفة وتم تبديلها فورا،،وطلبت فرشاة أسنان وتم احضارها..الفطور كان ممتاز ... ,,5,pos_rating
2904680312,False,finalized,3,12/23/2020 09:14:00,helpful,0.6489,32036,“هوليدي ان السلام جده”. . المواقف والمكيف في الغرفه,,3,neutral_ratings
2904680313,False,finalized,3,12/23/2020 09:14:00,helpful,1.0,140419,جيد. المواقف وموقع الفندق ممتاز. ,,4,pos_rating
2904680314,False,finalized,3,12/23/2020 09:14:00,helpful,0.6489,131422,مخيب للأمل. . لا يوجد مطعم او خدمات,,2,neg_rating
2904680315,False,finalized,3,12/23/2020 09:14:37,helpful,1.0,112552,“الاجنحة التنفيذية رائعة”. مساحات الاجنحة كبيرة جدا. قدم الاثاث وتجهيزات المطبخ دورات المياة قديمة الأدوات,,5,pos_rating
2904680316,False,finalized,3,12/23/2020 09:14:37,helpful,1.0,98407,“جميل و رائع”. موقع الفندق. الازعاج الصادر بسبب الترميم وكذلك ازعاج قاعة الاحتفالات,,3,neutral_ratings
2904680317,False,finalized,3,12/23/2020 09:14:37,not_helpful,1.0,79343,“ادفع اجباريا بحجة النظام”. . بحجة النظام تدفع اظاافي,,2,neg_rating
2904680318,False,finalized,3,12/23/2020 09:14:37,somewhat_helpful,0.6809,100205,رائع. . عدم توفر مواقف للسيارات,,4,pos_rating
2904680319,False,finalized,3,12/23/2020 09:15:17,helpful,1.0,110904,ممتاز. نظافه الفندق وجوده أثاثه ويعتبر افضل فندق في مجمع الصفوره. ,,5,pos_rating
2904680320,False,finalized,3,12/23/2020 09:15:17,helpful,1.0,109803,“ممتاز”. كل شي جيد. الوي فاي ضعيف جدا,,5,pos_rating
2904680321,False,finalized,3,12/23/2020 09:15:17,helpful,0.6489,60053,مرضي. . اجاد الموقف لسيارتك,,3,neutral_ratings
2904680322,False,finalized,3,12/23/2020 09:15:17,helpful,1.0,173099,“الحمدلله مكان جميل و راقي”. المكان. التكييف في غرفه النوم كان ضعيف جداا,,4,pos_rating
2904680323,False,finalized,3,12/23/2020 09:25:34,helpful,1.0,67622,استثنائي. التعامل جداً ممتاز. لا شي,,5,pos_rating
2904680324,False,finalized,3,12/23/2020 09:25:34,helpful,1.0,47328,“رائع جدا”. النظافة اسلوب التعامل وخاصة الاستاذ عبدوكان سريع في تلبية خدماتناالله يعطيه العافيةاتمنى ان يستمر الفندق بنفس المستوى الذي هو فيه. ,,5,pos_rating
2904680325,False,finalized,3,12/23/2020 09:25:34,helpful,0.6489,141471,ممتاز. أعجبني هدوء وروعة المكان بعيدا عن صخب المدينه مساحه الغرفه والإطلاع على الشاطئ منظر أكثر من رائع. عدم وجود مرونه في موعد الخروج والمبالغه بأسعار الوجبات عن طريق خدمة الغرف,,5,pos_rating
2904680326,False,finalized,3,12/23/2020 09:25:34,helpful,1.0,170427,استثنائي. ممتاز للعزاب. ,,5,pos_rating
2904680327,False,finalized,3,12/23/2020 09:43:05,helpful,1.0,41372,“ممتاز”. الفندق راقي جدا وما يعيبه زحمة الاستقبال وتأخر اجراءات الدخول والخروج. تأخر اجراءات الاستقبال ساعتين ونصف حتى تمكنت من الصعود الى مقر اقامتي بالفندق,,4,pos_rating
